city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,city_iq,city_sj
sj,1990,18,1990-04-30,0.8064412238325283,0.36565697635020666,0.28307982024634964,0.13310326022533367,-0.17449794338253088,-0.8618396746156093,-0.8528864061556547,-1.1835540067934558,-0.8499999999999943,-0.7619047619047851,0.40710854947166186,-1.1246001523315883,-0.17449794338253088,-1.0818144442666096,0.271186440680379,-0.7595712098107695,0.13289036545209035,-1.0454545454545479,-1.2727272727272734,-0.0686619718309859,4,0,1
sj,1990,19,1990-05-07,1.415780998389694,0.782543877481873,-0.22235420199340783,-0.17282992341993783,0.02680861359787076,-0.5315847802242494,-0.48789571712220403,-0.5836933797885524,-0.30000000000001137,-0.5238095238095432,-0.13314121037463977,-0.27098248286124255,0.02680861359787076,-0.5599561463416751,-0.1355932203322799,-0.2143950995468202,-0.35880398670947966,0.0,-0.2727272727272735,-0.32922535211267606,5,0,1
sj,1990,20,1990-05-14,-0.357487922705314,1.1163970996815071,-0.29450609718561327,0.03946401214000808,0.25366561819501565,-0.23679349838963587,-0.2607076350238764,-0.005017421657565109,-0.5,-0.09523809523809137,0.1804034582132565,0.7279512566718825,0.25366561819501565,0.006303960539878673,-0.2485875706170899,-0.2143950995468202,-0.25249169435524943,0.22727272727272932,0.0,0.8257042253521127,4,0,1
sj,1990,21,1990-05-21,0.8841648953301128,1.8981278037541507,0.6898452059164248,0.9385987497118613,-0.11759012823614813,-0.1304026596850225,-0.07821229050715106,-0.05351916369688021,-0.05000000000001137,-0.23809523809524197,-0.2883765609990394,0.3620715917632042,-0.11759012823614813,-0.06112100861931074,-0.045197740110759735,0.11026033689141645,0.013289036548930462,0.7272727272727277,0.22727272727272735,-0.49119718309859156,3,0,1
sj,1990,22,1990-05-28,1.7545893719806764,2.0838923900521786,1.020628018512611,1.0969400115359107,-0.2693443019598355,0.14444034021573432,0.14897579106979647,0.14606271763003512,0.19999999999998863,0.0,-0.3536983669548512,0.3882711348036272,-0.2693443019598355,0.1449910922253532,0.8813559322151873,0.7411944870169718,2.4318936877285937,1.5000000000000033,0.49999999999999917,-0.4278169014084507,6,0,1
sj,1990,23,1990-06-04,0.0,1.1368164261028666,1.0641995310287706,0.19014277503971747,-0.22947011855794827,0.2020687108790372,0.20111731807455396,0.15777003470091086,0.44999999999998863,0.2857142857143012,0.19538904899135437,0.2670220868155371,-0.22947011855794827,0.14608743320382478,-0.5649717514082286,0.38591117918427575,0.17275747508957776,1.2272727272727293,0.49999999999999917,0.744718309859155,2,0,1
sj,1990,24,1990-06-11,0.6814814814814815,0.24720471640577343,0.3752525337317907,0.5845133335153457,-0.3475441567868377,-0.016623568450594813,-0.0819366857401384,0.16334494787056578,-0.09999999999999432,0.09523809523809137,0.6607108549471662,0.7166793602423072,-0.3475441567868377,0.1543099904080657,-0.6553672316297487,0.08575803981872777,0.013289036548930462,0.22727272727272932,0.22727272727272735,0.4137323943661972,4,0,1
sj,1990,25,1990-06-18,0.16103059581320447,0.027105780307650484,-0.3746537279854947,-0.48327102858645693,2.5102346963464797,0.18212042842797893,0.0782122905071807,0.42313588830767196,-0.44999999999998863,0.4285714285714247,0.3302593659942363,1.0100533130198242,2.5102346963464797,0.43935864051320345,-1.4011299434968367,0.4961715160756922,0.8637873754199794,1.0000000000000016,0.0,0.11091549295774655,5,0,1
sj,1990,26,1990-06-25,0.5468599033816426,0.825913125974114,-0.7370151492257503,-0.6136095408686768,-0.040938785385918254,0.17547100146148464,0.09310986935343175,0.3634843207095487,0.30000000000001137,0.09523809523809137,0.6188280499519692,0.880578827118538,-0.040938785385918254,0.36754830751686884,-0.9039548022626576,0.477794793281896,0.5847176079761721,1.0000000000000016,0.0,0.11091549295774655,10,0,1
sj,1990,27,1990-07-02,0.0,0.5589211899437556,-0.24577198372591522,0.47800556612879624,-0.1359787079603194,0.47321758399771463,0.4692737430429953,0.46996515659121935,0.4000000000000057,0.5714285714285753,0.2687800192122958,0.5634424980881108,-0.1359787079603194,0.4755378922655818,-0.7005649717405086,0.477794793281896,-0.22591362125739015,1.0000000000000016,0.7272727272727265,-0.5933098591549295,6,0,1
sj,1990,28,1990-07-09,1.7117552334943638,0.133902554719794,0.19157446737068293,-0.20817860824662107,0.01616259375756104,0.1414850389969456,0.11173184343269979,0.2319163761498572,0.15000000000000568,0.23809523809524197,0.8574447646493756,0.6030464584811946,0.01616259375756104,0.22502398246429997,-0.4745762711867085,0.1470137825218886,0.37209302325841015,0.0,-0.5000000000000008,1.6109154929577465,8,0,1
sj,1990,29,1990-07-16,2.9835748792270533,1.5374398590499425,1.7201674417563484,1.5576396379147852,0.7304137430437938,0.2212781677668048,0.19366852865142845,0.34620209046901806,0.25,-0.09523809523809137,0.7490874159462055,0.747448591014654,0.7304137430437938,0.34726599970292144,-0.06779661015823034,0.39203675346316824,0.13289036545209035,0.5,0.49999999999999917,-0.20246478873239437,2,0,1
sj,1990,30,1990-07-23,1.1667207729468598,1.1026631429152267,0.6806518588161553,0.6437577348143626,-0.09591096056133562,0.1651274477128816,0.1340782122235158,0.20013937283898295,0.15000000000000568,-0.19047619047618275,0.8117195004803074,0.4485910129545645,-0.09591096056133562,0.19542277646764009,-0.610169491518989,0.38591117918427575,-0.3720930232584093,0.0,0.0,0.5158450704225354,6,0,1
sj,1990,31,1990-07-30,0.0,1.9207155926001223,2.8184443362490144,2.9495575193713788,0.21727558674086608,0.32249722959713134,0.29795158266097305,0.28320557496911963,0.75,0.38095238095239253,0.5070124879923151,0.41477532368716086,0.21727558674086608,0.2924489516234894,0.20338983050632944,0.44104134765142383,1.2358803986783904,1.2272727272727293,0.0,0.6919014084507044,17,0,1
sj,1990,32,1990-08-06,0.0,-0.06143980483838193,-0.19317221541337215,-0.40269936165425907,0.1425598838616017,0.5958625783713069,0.5735567970525399,0.4236933798197618,0.5,0.6190476190476345,-0.0539865513928915,0.21553693830666237,0.1425598838616017,0.4289434013903906,-0.20338983050632944,0.42266462481474787,0.7441860465168194,0.7272727272727277,0.22727272727272735,-0.23063380281690138,23,0,1
sj,1990,33,1990-08-13,0.0,0.6292151521311918,0.4016349635400052,0.0035222888795271375,1.3416888458746672,0.3719985226845603,0.30167597737255064,0.6199303136351195,0.5500000000000114,0.47619047619048394,3.092987512007685,1.1812642802799247,1.3416888458746672,0.6460189118662895,-0.9491525423734176,0.35528330783269607,-0.06644518272604517,0.5,0.0,0.9419014084507044,13,0,1
sj,1990,34,1990-08-20,1.6777236714975845,1.071220437758352,-0.1482030231295718,0.059408903801632267,0.21224292281635607,0.5655707426888472,0.540037243605611,0.5000696865365656,0.5,0.2857142857143012,0.17271853986551383,0.4921553693720313,0.21224292281635607,0.5150061669150063,0.045197740110759735,0.4839203675607885,0.2392026578156221,0.7272727272727277,0.22727272727272735,-0.4419014084507042,21,0,1
sj,1990,35,1990-08-27,2.485024154589372,2.8271328860879583,1.2021081320058875,1.6080631109012975,0.3775465763368013,0.45474695267320825,0.4394785843076144,0.612682926709719,0.3499999999999943,0.5714285714285753,0.7068203650336214,1.004265041894144,0.3775465763368013,0.6460189118662895,-0.881355932199368,0.6186830015248921,-0.21262458471776202,0.22727272727272932,0.7272727272727265,-0.14964788732394366,28,0,1
sj,1990,36,1990-09-03,2.2595813204508857,1.4097716338009083,1.4769613686348908,0.8633588991879589,0.14372126784418093,0.6675286295652628,0.6554934822712686,0.2614634145831137,1.1500000000000057,0.23809523809524197,0.34562920268972136,-0.3127189641987345,0.14372126784418093,0.2792928600736812,1.6045197740189856,0.477794793281896,0.7973421927032374,0.5,0.22727272727272735,-0.13204225352112678,24,0,1
sj,1990,37,1990-09-10,0.8755774557165861,3.9802127803754153,-0.7673947472983794,-0.2723940263473566,0.8347447374788289,0.7421499814608645,0.7374301674899972,0.6812543553792724,0.6999999999999886,0.7142857142857258,0.10662824207492791,0.621020563587099,0.8347447374788289,0.7463341098808124,0.7005649717563277,0.6309341500826771,1.2093023255898325,1.0000000000000016,0.7272727272727265,0.27992957746478875,20,0,1
sj,1990,38,1990-09-17,1.7565217391304349,1.2190369316256693,1.0713949935362561,1.9034957818586222,2.367190902492136,0.3195419283783426,0.2718808191585795,0.3841114980713973,0.09999999999999432,0.5714285714285753,0.5838616714697407,0.6392993145361141,2.367190902492136,0.40701658216629205,-1.1299435028164577,0.44104134765142383,1.2624584717762497,0.5,0.49999999999999917,-0.5158450704225351,40,0,1
sj,1990,39,1990-09-24,0.7227053140096618,2.0697973842922006,0.29650538085724354,1.0537643252822722,0.5798209533026857,0.6143332102129561,0.6368715081920302,0.22689895488255404,0.44999999999998863,0.7619047619047851,-0.19231508165225755,-0.33922315308226825,0.5798209533026857,0.24420994929977577,-0.31638418079113945,0.4839203675607885,0.9036544850574668,0.5,0.7272727272727265,-0.07570422535211263,27,0,1
