city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,city_iq,city_sj
sj,1990,18,1990-04-30,0.5878397154448952,0.6267633228840125,0.5237009231567031,0.5418885762482648,0.03179723502304147,0.2610084416788325,0.26918536016528094,0.33993341504573493,0.3076923076923066,0.4520547945205422,0.056091148115687994,0.31813819577735103,0.03179723502304147,0.2973922692874098,0.4139534883723657,0.35968379446995735,0.44031830238706604,0.30337078651685356,0.28205128205128194,0.05230467473030403,4,0,1
sj,1990,19,1990-05-07,0.6404157172233647,0.6698107926556203,0.43529973540721056,0.4921422575230546,0.05842293906810036,0.3629933834152226,0.3848878395041311,0.5284738040208765,0.4769230769230717,0.5205479452054789,0.031446099912357584,0.510213874419386,0.05842293906810036,0.47346032920940706,0.3302325581407767,0.5355731225309843,0.34217506631316486,0.5617977528089888,0.5641025641025639,0.028113762667538414,5,0,1
sj,1990,20,1990-05-14,0.48741177124437285,0.7042842588446037,0.4226802579824355,0.5266623499692522,0.08842805939580133,0.45402692209358975,0.45690672975206326,0.7103557034569761,0.41538461538461036,0.6438356164383592,0.04574934268185802,0.7349876610940496,0.08842805939580133,0.6645089698582121,0.30697674418683396,0.5355731225309843,0.3633952254632751,0.617977528089888,0.641025641025641,0.13533834586466167,4,0,1
sj,1990,21,1990-05-21,0.5945459901072639,0.7850052619793999,0.5948448146368809,0.6728663109100189,0.03932411674347158,0.4868811315870545,0.5147579694214883,0.6951112668355464,0.5538461538461448,0.6027397260273943,0.024364592462751973,0.652659720316699,0.03932411674347158,0.6417606806054339,0.3488372093026285,0.6403162055300431,0.41644562334226376,0.7415730337078648,0.7051282051282053,0.013076168682576007,3,0,1
sj,1990,22,1990-05-28,0.6696493080642472,0.8041871921182265,0.6526992372399356,0.6986134194263163,0.019252432155657962,0.5717545060852274,0.586776859504134,0.757841247507308,0.630769230769225,0.671232876712331,0.021384750219106047,0.6585549766938574,0.019252432155657962,0.7113001664514309,0.539534883723005,0.8438735177949006,0.8992042440314068,0.9325842696629212,0.7820512820512815,0.01896044458973521,6,0,1
sj,1990,23,1990-06-04,0.5182570999833268,0.7063927451858486,0.6603199617835701,0.5511634965105198,0.02452636968766001,0.5895505361343538,0.6033057851239647,0.7615209391140425,0.7076923076922981,0.7534246575342536,0.046432953549517965,0.6312722785844529,0.02452636968766001,0.7116700573391679,0.2418604651170969,0.7292490118609614,0.4482758620692857,0.8651685393258424,0.7820512820512815,0.12781954887218047,2,0,1
sj,1990,24,1990-06-11,0.5770577446784861,0.6145320197044335,0.539822072489111,0.6152901900061667,0.00890937019969278,0.522016883357658,0.513577331735533,0.7632731733000995,0.538461538461533,0.6986301369863028,0.06765994741454864,0.7324513298608446,0.00890937019969278,0.7144442389518875,0.22325581395524507,0.6324110671959726,0.41644562334226376,0.617977528089888,0.7051282051282053,0.09709055246812685,4,0,1
sj,1990,25,1990-06-18,0.5321513922080809,0.5918047469771608,0.40866231410398324,0.4416629274320546,0.3868919610855095,0.5833903717944366,0.5643447462809874,0.8449272822000182,0.43076923076922924,0.7945205479452042,0.05258545135845749,0.7984644913627639,0.3868919610855095,0.8106158683136475,0.06976744186182804,0.7648221343850281,0.5862068965505716,0.8089887640449436,0.641025641025641,0.06897678980058844,5,0,1
sj,1990,26,1990-06-25,0.5654421163785917,0.6742890729959695,0.345284744287289,0.4204692108926973,0.04946236559139785,0.581336983840842,0.5690672963636274,0.8261783774517895,0.6615384615384627,0.6986301369863028,0.06574934268185802,0.7693309569529747,0.04946236559139785,0.7863880155358118,0.17209302325526887,0.7588932806379338,0.5305039787787476,0.8089887640449436,0.641025641025641,0.06897678980058844,10,0,1
sj,1990,27,1990-07-02,0.5182570999833268,0.6467196596506941,0.4312039293701765,0.5979714759000653,0.036891961085509475,0.6732831393342451,0.6883116884297493,0.8596460486269564,0.6923076923076863,0.835616438356162,0.04978089395267309,0.6979709350143954,0.036891961085509475,0.8228222674277363,0.21395348837431916,0.7588932806379338,0.3687002652526592,0.8089887640449436,0.8461538461538458,0.0035959463877084023,6,0,1
sj,1990,28,1990-07-09,0.6659534263324627,0.6028325123152709,0.5076964962212164,0.48639437845693756,0.05701484895033282,0.5708418891104898,0.5749704841322298,0.7848256526233541,0.6153846153846132,0.7397260273972606,0.07663453111305872,0.7068823690690977,0.05701484895033282,0.7383022008549318,0.26046511627894875,0.6521739130380655,0.4880636604766706,0.5617977528089888,0.49999999999999956,0.20823798627002293,8,0,1
sj,1990,29,1990-07-16,0.7756905463235704,0.7477608598298253,0.7750497581215848,0.7735255625856613,0.15148489503328214,0.5954825461507269,0.6009445100826412,0.820746451658998,0.6461538461538439,0.6438356164383592,0.07169149868536372,0.7393748286276391,0.15148489503328214,0.7795450342097658,0.3441860465137935,0.7312252964479375,0.44031830238706604,0.685393258426966,0.7820512820512815,0.03988231448185682,2,0,1
